Year,Game Number,Home Team,Away Team,L_2 Cluster,L_2 Cluster Probability_1,L_2 Cluster Probability_2,L_2 Cluster Probability_3,L_2 Cluster Probability_4,H_1 Cluster,H_1 Cluster Probability_1,H_1 Cluster Probability_2,H_1 Cluster Probability_3,H_1 Cluster Probability_4,L2 silhouette,H1 silhouette
2006,5,TEN,IND,2,0.127067682472247,0.541113648625773,0.191842245717671,0.139976423184309,2,0.125732493910105,0.544622506396346,0.138770015146754,0.190874984546795,0.582824574577633,0.582476005944818
2006,5,WAS,NYG,4,0.240250485542461,0.0604759736793326,0.132038117467075,0.567235423311131,3,0.244490377851159,0.0609778636696156,0.561727492512552,0.132804265966673,0.394261837327372,0.386401614699429
2006,6,BUF,DET,4,0.198270068892638,0.0831316484397996,0.227471577357037,0.491126705310525,3,0.198786654930923,0.0825371049754022,0.493831100542516,0.224845139551159,0.483682760285072,0.489240962060488
2006,6,CAR,BAL,3,0.16103124335235,0.108725779970004,0.424761309378311,0.305481667299334,4,0.162168471996315,0.108480835820965,0.309047889570279,0.420302802612441,0.00255592812329102,-0.0132571057471834
2006,6,CHI,ARI,2,0.197584437910576,0.35941174314744,0.238930960278758,0.204072858663226,2,0.197016501552844,0.360230829428006,0.203761794060572,0.238990874958577,0.385841965182505,0.386623185037527
2006,6,CIN,TB,2,0.10936728356145,0.598150571642254,0.171184226451393,0.121297918344903,2,0.109172518389995,0.598361716308383,0.121190198071044,0.171275567230577,0.570819393606462,0.571008218096837
2006,6,HOU,DAL,4,0.184665128830016,0.101723365845108,0.325330080997098,0.388281424327778,3,0.185403575681,0.101142838173261,0.392310669208945,0.321142916936794,0.275571242181608,0.28829283202394
2006,6,KC,PIT,1,0.508884442395853,0.0972316778747754,0.150683170082542,0.24320070964683,1,0.509075957725946,0.0968918624229753,0.243429500110583,0.150602679740496,0.573027293241682,0.571832478826353
2006,6,MIA,NYJ,4,0.187055212358501,0.0611827374811803,0.153751801713686,0.598010248446633,3,0.186555717973583,0.0611264468994743,0.597371045250261,0.154946789876681,0.487841805773873,0.484630071051465
2006,6,NYG,ATL,3,0.13272569646966,0.349958751126736,0.350545389305143,0.166770163098461,4,0.132876409666117,0.344377979687663,0.167443046629697,0.355302564016522,0.240870142299143,0.255039762095328
2006,6,OAK,DEN,1,0.43686109220287,0.0599112899709257,0.119279246381018,0.383948371445187,1,0.439989699975464,0.059717511511047,0.381380484047743,0.118912304465745,0.110075703295663,0.119661786813991
2006,6,PHI,NO,3,0.20870498336785,0.153262777748991,0.360274078904824,0.277758159978335,4,0.208127927124824,0.152895076535868,0.277194914259793,0.361782082079514,0.11668217975735,0.12061602339559
2006,6,SD,SF,1,0.540588778314841,0.0587188816551912,0.110429877937609,0.290262462092359,1,0.543802522195042,0.0582215636445266,0.288325721143779,0.109650193016652,0.344064135979492,0.349239695003053
2006,6,SEA,STL,2,0.134606833310215,0.516656968653589,0.201137854959523,0.147598343076673,2,0.134515279067706,0.516602864338587,0.147599272470919,0.201282584122788,0.547490490283167,0.547607055364038
2006,6,TEN,WAS,2,0.132627866849171,0.396442429332601,0.307586107622913,0.163343596195316,2,0.132499050021057,0.394503896626836,0.16348451558409,0.309512537768017,-0.0847977796243685,-0.0919075296355015
2006,7,ARI,OAK,1,0.650869882534729,0.059447763992768,0.0999211510815394,0.189761202390964,1,0.650730740072506,0.0593045168442532,0.190053662448837,0.0999110806344035,0.631784223195085,0.630794296839884
2006,7,CAR,CIN,2,0.0717477894902623,0.705862630468461,0.138148605465272,0.0842409745760048,2,0.0724075507518692,0.702393129191049,0.0851230277978997,0.140076292259182,0.411445192508214,0.407855308706069
2006,7,DEN,CLE,4,0.219735399507071,0.0850327443346967,0.20872102302149,0.486510833136742,3,0.219726661786064,0.0842237524691459,0.489624334319923,0.206425251424867,0.46514479393276,0.466217357692451
2006,7,DET,NYJ,1,0.633729768587388,0.0609235873649615,0.104193209356739,0.201153434690912,1,0.633974489242961,0.0607082783645596,0.201266785716772,0.104050446675707,0.595918785666195,0.595409633301473
2006,7,GB,MIA,3,0.14167948958652,0.246709705173793,0.424364298976466,0.187246506263221,4,0.141271950860197,0.244444119681217,0.187127739241603,0.427156190216982,0.457996320885904,0.463581216128924
2006,7,JAX,HOU,4,0.185078578675298,0.0746719454632477,0.20692945667897,0.533320019182484,3,0.185405223344805,0.0740857567517481,0.536298695879891,0.204210324023555,0.520432755589306,0.526258310015333
2006,7,MIN,SEA,3,0.155124756101404,0.185567803151518,0.445151614029072,0.214155826718006,4,0.154504629523674,0.183394057816318,0.214148716494203,0.447952596165806,0.390667909671009,0.390733097520364
2006,7,NE,BUF,1,0.486851256609025,0.0594899420607881,0.114741752343557,0.33891704898663,1,0.489757280720715,0.0593648213034414,0.336400067229184,0.11447783074666,0.223938524061546,0.232958818433123
2006,7,NYG,DAL,4,0.370784603665809,0.0584220973826184,0.120395541073139,0.450397757878434,3,0.374149541903525,0.0581447976842086,0.447792707997326,0.11991295241494,0.0548250574655341,0.042714446053276
2006,7,PHI,TB,4,0.25879502188024,0.0573520625271283,0.126285353607602,0.55756756198503,3,0.256183511116898,0.0563085838992548,0.562625138025974,0.124882766957873,0.304821460974864,0.298293227488144
2006,7,PIT,ATL,3,0.126128574746966,0.22448227967201,0.479416176412214,0.169972969168811,4,0.126316989858915,0.227166018766774,0.169851318627211,0.476665672747099,0.523029922138474,0.517969051621496
2006,7,SD,KC,1,0.381262070692983,0.107208778135114,0.197038529670201,0.314490621501702,1,0.372287580948082,0.110558800692831,0.314204042249376,0.202949576109711,0.203374224671039,0.189446225364843
2006,7,WAS,IND,4,0.264349255125904,0.0597566998155954,0.132475111072167,0.543418933986334,3,0.265660697068869,0.0595516884984833,0.542689073023221,0.132098541409427,0.28072293727329,0.27593196547029
2006,8,ARI,GB,1,0.616282668052253,0.0677931639921125,0.111688743106416,0.204235424849218,1,0.61644974688003,0.067567112996001,0.204402566817656,0.111580573306312,0.634986109084664,0.633906126343928
2006,8,ATL,CIN,3,0.137366543584227,0.338015836451351,0.351080086737433,0.173537533226989,4,0.137368010396767,0.333803259145917,0.174022728621837,0.354806001835479,0.244518395062771,0.256941942296876
2006,8,BAL,NO,1,0.690739879068213,0.0486571249144737,0.0842983335758984,0.176304662441415,1,0.690840708628244,0.0485471291847205,0.176373337710383,0.0842388244766524,0.58791601212038,0.588206374053843
2006,8,DAL,CAR,2,0.089021360545132,0.651397436156566,0.157311935712413,0.102269267585889,2,0.0886204119010159,0.652039115410019,0.101969126629562,0.157371346059403,0.474835739093072,0.472142042489476
2006,8,HOU,TEN,4,0.239529843396264,0.0630036350899959,0.138153977091888,0.559312544421852,3,0.242176164905674,0.0630688210051157,0.556682567737659,0.138072446351551,0.40264860972343,0.396782323092045
2006,8,IND,DEN,2,0.0862037937605847,0.637210399315117,0.174326586228817,0.10225922069548,2,0.0873080090988258,0.631589101550446,0.103713777467297,0.177389111883431,0.322891786293593,0.31854598618397
2006,8,JAX,PHI,4,0.265120460850548,0.0659939276504571,0.14460015036633,0.524285461132665,3,0.268423839717239,0.0662063421395788,0.520616094334334,0.144753723808849,0.338220407400914,0.3304321316635
2006,8,NE,MIN,1,0.546830039104665,0.056765156066199,0.106798259920392,0.289606544908744,1,0.549415116155081,0.0565123159392686,0.287711574822944,0.106360993082707,0.342398721060891,0.348479645725801
2006,8,NYJ,CLE,4,0.254854053020582,0.0588610813529928,0.127713201721652,0.558571663904773,3,0.257074991915645,0.0589499682514999,0.556073980155659,0.127901059677195,0.340433159735688,0.334605815307363
2006,8,PIT,OAK,4,0.192741469674603,0.0779905357704263,0.211392510278139,0.517875484276831,3,0.192119284484939,0.0771184260172209,0.521298527923218,0.209463761574622,0.516002627283665,0.518860960931353
2006,8,SEA,KC,4,0.182594354211724,0.0823054781953207,0.248689244405325,0.486410923187631,3,0.182901143911403,0.0821069621119543,0.486585362175598,0.248406531801045,0.443353543045984,0.443621349258271
2006,8,SF,CHI,1,0.420977304517128,0.129869818392297,0.18664891479289,0.262503962297685,1,0.421258365945869,0.129358227800739,0.262777355998212,0.186606050255181,0.448453642805529,0.447635448884849
2006,8,STL,SD,1,0.513506228284791,0.0577079496462015,0.11184010575899,0.316945716310017,1,0.515762640186781,0.0574992444956971,0.315265229544961,0.111472885772561,0.27417525523622,0.28027201259862
2006,8,TB,NYG,1,0.684312196117791,0.0465843161489518,0.0834169339538715,0.185686553779386,1,0.682866216912119,0.0467411454079842,0.186595261600761,0.083797376079136,0.538024809344421,0.538440519700829
2006,9,ATL,DET,4,0.26569646068276,0.0593496955530223,0.12931507835191,0.545638765412308,3,0.267383760553304,0.0590043852066342,0.54498897914842,0.128622875091642,0.313930368087407,0.30707381570257
2006,9,CIN,BAL,1,0.482202484866023,0.0992681685139774,0.160466914129687,0.258062432490313,1,0.482283878710144,0.0988755123584061,0.258436963505759,0.160403645425692,0.498039176620517,0.496772403335048
2006,9,CLE,SD,3,0.119695915458007,0.171819513503983,0.540718484761066,0.167766086276943,4,0.11929272013246,0.168991869265988,0.167734100375295,0.543981310226257,0.521957154463714,0.520304683992031
2006,9,DAL,WAS,2,0.137542786528792,0.351422433406138,0.340096511608426,0.170938268456645,2,0.137337635564454,0.349865470283576,0.170911774062964,0.341885120089007,-0.219996706774765,-0.223628668507641
2006,9,DEN,PIT,4,0.253234087317172,0.0745746008904424,0.175522196683285,0.496669115109101,3,0.253931570553731,0.0741655233476076,0.497399017625255,0.174503888473407,0.337091742091016,0.334628099905701
2006,9,GB,BUF,4,0.227231994701755,0.103085594304388,0.272594163246197,0.39708824774766,3,0.227336581087497,0.10259411272277,0.397878822701346,0.272190483488386,0.327103201309388,0.328027267956011
2006,9,HOU,NYG,3,0.183398363116485,0.156619867777606,0.407809991062686,0.252171778043223,4,0.182962288798773,0.155097053593661,0.252559883866352,0.409380773741215,0.23834498411769,0.237164156710224
2006,9,IND,NE,4,0.179378202418234,0.105042155364271,0.348924733559999,0.366654908657496,3,0.180445092360656,0.104614365823974,0.370409511279759,0.34453103053561,0.214760351208025,0.228269040300658
2006,9,KC,STL,4,0.327594935626995,0.0603395303529231,0.127448271398555,0.484617262621526,3,0.330587049629413,0.0603003786904744,0.481816591716675,0.127295979963437,0.151971336018485,0.143751590529231
2006,9,MIA,CHI,4,0.201373828455733,0.0837286446064568,0.22541942295639,0.489478103981419,3,0.201493983807243,0.083245334666215,0.491190931400669,0.224069750125873,0.481387917358637,0.484291052143413
2006,9,MIN,SF,3,0.12995828485401,0.118463139395551,0.541786845048105,0.209791730702334,4,0.132078054027553,0.119096018050778,0.213867360954714,0.534958566966956,0.341295716280245,0.33041900003339
2006,9,NO,TB,1,0.404773074365874,0.0806627739786068,0.161622080785102,0.352942070870417,1,0.404865096722262,0.0803293118051544,0.353479146199091,0.161326445273493,0.149649307662242,0.14988797494087
2006,9,OAK,SEA,1,0.569823293243627,0.0777141115735328,0.127548826737239,0.224913768445601,1,0.570427736042605,0.0773425522456287,0.224941529014627,0.127288182697139,0.600805956725625,0.600093522302894
2006,9,TEN,JAX,1,0.464878062336766,0.111905113236804,0.168303715237457,0.254913109188972,1,0.465344771231797,0.111414198444576,0.255104327219604,0.168136703104022,0.519891432111137,0.519179643258522
2006,10,BAL,TEN,2,0.169137321290589,0.425870288014487,0.225335665256941,0.179656725437982,2,0.169124822045351,0.425507643904865,0.179764472139411,0.225603061910374,0.514898694478263,0.513603481207917
2006,10,BUF,IND,3,0.159256976613321,0.119618876901297,0.45707023822662,0.264053908258762,4,0.159581007070282,0.119167470195717,0.265082090872021,0.45616943186198,0.171126795713505,0.166094686698895
2006,10,CHI,NYG,3,0.145987905943794,0.321057116104223,0.350243257225145,0.182711720726838,4,0.145764285106414,0.320325733808739,0.182642147756844,0.351267833328003,0.254492438339292,0.257597030952282
2006,10,CLE,ATL,4,0.248567092619546,0.103738972663559,0.254202296302498,0.393491638414398,3,0.248621034478084,0.103386226575573,0.39386199796559,0.254130740980753,0.306752694798661,0.305883484330196
2006,10,DAL,ARI,4,0.272762990266214,0.0624512326124305,0.132958041898125,0.531827735223231,3,0.276254912000935,0.0626325669565963,0.527977351593229,0.13313516944924,0.320290894234667,0.312298361662783
2006,10,DEN,OAK,2,0.0814142466718545,0.687600044671171,0.138368154224929,0.092617554432045,2,0.0806463688446903,0.68941669115012,0.0919467790648215,0.137990160940369,0.542216513375712,0.537872274997502
2006,10,GB,MIN,3,0.101715955563668,0.104676857791049,0.637437985679055,0.156169200966227,4,0.10275794002081,0.104630190929175,0.158378479404386,0.634233389645628,0.441655989254051,0.436435345412066
2006,10,HOU,JAX,4,0.204366801086546,0.0611022364383908,0.145503008499478,0.589027953975586,3,0.20150651627095,0.0596148046798256,0.59627997110505,0.142598707944174,0.455833842678493,0.453683923885349
2006,10,KC,MIA,1,0.656166255599031,0.0486588531790045,0.089116521007714,0.20605837021425,1,0.655077496762985,0.0486637371113744,0.206912263182305,0.0893465029433357,0.489157485705824,0.488657086077636
2006,10,NO,PIT,3,0.159295443877445,0.20060997773226,0.432889266218004,0.207205312172291,4,0.158589412429768,0.19936799844204,0.206657420853919,0.435385168274274,0.389910802399601,0.392489159311984
2006,10,NYJ,NE,3,0.120219205948068,0.161108894317519,0.546033808646365,0.172638091088049,4,0.119891450211438,0.159032759376653,0.172615452792209,0.5484603376197,0.506921524151658,0.504876377053054
2006,10,SD,CIN,2,0.165165629445709,0.433274268157333,0.224930922822815,0.176629179574142,2,0.164201803289389,0.435271721905667,0.175904435651213,0.224622039153732,0.500301917827604,0.501806770203981
2006,10,SF,DET,4,0.370268295878829,0.069377263547135,0.143084185343605,0.417270255230431,3,0.372497396836579,0.0688528774455168,0.416320664522248,0.142329061195657,0.0370540649406381,0.0268544453442696
2006,10,STL,SEA,2,0.121761796645229,0.437509865132533,0.290557666120462,0.150170672101777,2,0.121499407286057,0.437834765187695,0.149899306047512,0.290766521478736,-0.03126351776888,-0.0303630824323964
2006,10,TB,CAR,3,0.129546509487184,0.179263026162275,0.510886078411702,0.180304385938838,4,0.128803682496932,0.176001170476218,0.18000694703974,0.515188199987109,0.490610536760175,0.490244272278525
2006,10,WAS,PHI,1,0.647275656370752,0.0608734152033065,0.101238654620088,0.190612273805853,1,0.647015631533467,0.0607534288018597,0.190945114787692,0.101285824876981,0.64215649728766,0.641210406797082
2006,11,ATL,BAL,3,0.135948725255196,0.278781031876259,0.408553140130105,0.17671710273844,4,0.135720676344673,0.275494022562309,0.176828616254732,0.411956684838285,0.403052546004011,0.410998833026961
2006,11,BUF,HOU,2,0.138790255125856,0.499171247649314,0.210545317476178,0.151493179748652,2,0.138151149925749,0.500926862019967,0.150914468266843,0.210007519787441,0.423950401913317,0.427811440736866
2006,11,CHI,NYJ,3,0.119345613610152,0.120005233698654,0.574706258728823,0.185942893962371,4,0.120664226603635,0.119968835816057,0.188724274730075,0.570642662850233,0.412918967238233,0.405485811838501
2006,11,CIN,NO,3,0.109439858678993,0.154724994441679,0.581101374516468,0.154733772362859,4,0.108837084980302,0.152561426525712,0.154186410022201,0.584415078471785,0.53261682104529,0.531812114492972
2006,11,DET,ARI,4,0.379766478111551,0.0645396503668073,0.12888458288709,0.426809288634551,3,0.382950216030852,0.0646506750017229,0.423416735586091,0.128982373381334,0.0451660094936886,0.0328951616102172
2006,11,IND,DAL,2,0.129749512657999,0.373879727384735,0.333760101901943,0.162610658055322,2,0.129686752047776,0.372046518429039,0.162677841345407,0.335588888177778,-0.191272093071039,-0.195948906332388
2006,11,MIN,MIA,3,0.130029617279228,0.291301463143825,0.409340839112147,0.1693280804648,4,0.129908204560756,0.288507712040455,0.169414156554987,0.412169926843802,0.395840668387325,0.401287570135448
2006,11,NE,GB,1,0.699395728371079,0.0493621265352697,0.0837810226871007,0.167461122406551,1,0.698161659073469,0.04946843993235,0.168262288734674,0.0841076122595064,0.631178307737833,0.630537955163695
2006,11,NYG,JAX,4,0.311332821748101,0.0623149654916842,0.130177843581674,0.496174369178541,3,0.315457765429657,0.0625661701026274,0.491456393682308,0.130519670785408,0.226913402804353,0.215836822857725
2006,11,OAK,KC,2,0.105679435388202,0.585873812706915,0.187653905486744,0.120792846418139,2,0.105195329258185,0.586575373313812,0.120429235522074,0.187800061905929,0.37817354534858,0.37698842032762
2006,11,PIT,CLE,2,0.169479751045157,0.426034768329258,0.224878851425373,0.179606629200211,2,0.168546723649351,0.427899169707779,0.178922258111941,0.224631848530928,0.51546405208887,0.517062969904911
2006,11,SD,DEN,2,0.121238538391476,0.561441728908366,0.184001156954212,0.133318575745946,2,0.119902898780859,0.565055650660795,0.132092613520563,0.182948837037783,0.581407183610231,0.581192372563639
2006,11,SEA,SF,1,0.577000922185808,0.0533267885425353,0.100564112171007,0.269108177100649,1,0.578640388541573,0.0531066150917649,0.268018748287325,0.100234248079337,0.371772615952742,0.37563422001355
2006,11,STL,CAR,4,0.266770211501779,0.0607920761554742,0.129966433382326,0.54247127896042,3,0.271031901636075,0.0612329536991519,0.537090628208797,0.130644516455975,0.330659846246054,0.321796926141646
2006,11,TEN,PHI,4,0.192089504287453,0.0705557432344799,0.180658213717749,0.556696538760319,3,0.191791629380496,0.0698492322214922,0.559644654390963,0.178714484007049,0.510506540206978,0.510030063586559
2006,11,WAS,TB,3,0.132062936293945,0.245445846371935,0.44797922181876,0.17451199551536,4,0.131685351613686,0.241185657259325,0.174518643219415,0.452610347907574,0.479732029265803,0.487778834304911
2006,12,ARI,MIN,4,0.186991688975154,0.10104586144454,0.322957170808942,0.389005278771364,3,0.187271810073,0.100633834581124,0.390640955440776,0.3214533999051,0.272496195297693,0.277534712290681
2006,12,CAR,WAS,3,0.13123611104293,0.342315220125768,0.359105757558043,0.167342911273259,4,0.1314342178018,0.338483909472636,0.167883314423992,0.362198558301572,0.270575169137017,0.278685665164354
2006,12,CHI,NE,4,0.179519278303042,0.104512976107833,0.349801502286824,0.3661662433023,3,0.179782786009061,0.103888178213296,0.368467441051297,0.347861594726347,0.208116541923406,0.216145343133968
2006,12,CIN,CLE,1,0.701925788696603,0.0476695417222602,0.0818388584300333,0.168565811151103,1,0.700786758245973,0.0477679243511147,0.169311679885411,0.0821336375175022,0.608177816279661,0.607837572409038
2006,12,DEN,KC,4,0.264142053086637,0.0691087226035676,0.153851088933709,0.512898135376086,3,0.266345721142186,0.0690037767379902,0.511283734085352,0.153366768034472,0.335693366828604,0.329742445545441
2006,12,GB,SEA,2,0.130772411527356,0.367838514125825,0.337252270849166,0.164136803497653,2,0.130926263803259,0.363799387609942,0.164680538397635,0.340593810189164,-0.195435846131848,-0.206418482679108
2006,12,HOU,NYJ,4,0.249052945260963,0.0602091100557108,0.131074354416306,0.55966359026702,3,0.251060992711642,0.0600402620523451,0.558254174183054,0.130644571052959,0.363664227378586,0.357976857547327
2006,12,JAX,BUF,4,0.225069095592948,0.0794540253291609,0.199146951911253,0.496329927166638,3,0.225028796842377,0.0792322058803082,0.496333627417509,0.199405369859806,0.427938091809827,0.425871466996436
2006,12,MIA,DET,3,0.186925605627512,0.140281777582221,0.387442691267244,0.285349925523023,4,0.186794433433463,0.139266022594788,0.286553095614013,0.387386448357736,0.100745187590048,0.0953546716445778
2006,12,NO,ATL,4,0.403683536444511,0.0632592002389127,0.127558750913005,0.405498512403571,1,0.406822240441853,0.0630509541261749,0.402979733519854,0.127147071912119,-0.0328962395744297,0.0434028063210717
2006,12,NYG,TEN,2,0.196821176668203,0.361432872133682,0.238451444822,0.203294506376115,2,0.196462584679071,0.36180312722506,0.203152069014423,0.238582219081447,0.391508140328632,0.391146350809834
2006,12,OAK,SD,2,0.109873316140067,0.534686424349786,0.225110533148815,0.130329726361332,2,0.110719915637757,0.528899472459732,0.13161995887231,0.228760653030201,0.210199217790293,0.200344713114763
2006,12,PHI,IND,1,0.609552003338414,0.0694543904646055,0.114043871106983,0.206949735089998,1,0.609711161275768,0.0692235931596862,0.207122380309487,0.113942865255059,0.63407337088906,0.632974390725404
2006,12,PIT,BAL,1,0.618804220646676,0.066803892281492,0.110591887521159,0.203799999550673,1,0.619152778792055,0.0665480091499833,0.203879570190686,0.110419641867276,0.630691727393991,0.629794276580076
2006,12,SF,STL,2,0.149745328620195,0.348290430529873,0.32126870507347,0.180695535776462,2,0.149259740355991,0.349449983177263,0.180181554899484,0.321108721567262,-0.172251101915231,-0.168255992587069
2006,12,TB,DAL,1,0.396906421026931,0.0713208799302348,0.141329735121898,0.390442963920936,1,0.398206821383371,0.0709738816212398,0.39003385913137,0.14078543786402,0.0513761035184896,0.0554668285871965
2006,13,ARI,STL,4,0.187914479968722,0.0554491624121669,0.129154137276719,0.627482220342392,3,0.190083812931175,0.0554828090040174,0.625498099003009,0.128935279061798,0.490580323662833,0.486200257012459
2006,13,ATL,WAS,2,0.132250858246814,0.482684928097581,0.232683016096842,0.152381197558763,2,0.131419973830593,0.483688862448507,0.151809951021217,0.233081212699683,0.303173266373367,0.299092918424901
2006,13,BAL,CIN,4,0.258537926411264,0.0611771458128781,0.131319456548968,0.548965471226889,3,0.262454807313486,0.0615250968451694,0.544194131751254,0.131825964090091,0.35492694429704,0.346596698379161
2006,13,CAR,PHI,2,0.0684312194873981,0.734573117475258,0.118734595413515,0.0782610676238287,2,0.0683779763117969,0.734900319753336,0.0781829931761816,0.118538710758686,0.534241841344713,0.537578124985878
2006,13,DAL,NYG,2,0.121462193357667,0.434882394786692,0.292807683257279,0.150847728598361,2,0.121439235474382,0.433876321544637,0.150926737539785,0.293757705441196,-0.0294273538524077,-0.0321231568226284
2006,13,DET,NE,2,0.0662326633664595,0.73007393492672,0.126405568657642,0.0772878330491782,2,0.0681400044267188,0.721242104738013,0.0796712134434061,0.130946677391862,0.406772278885227,0.400622857036551
2006,13,HOU,OAK,3,0.132598504715084,0.332326399313157,0.366847952660711,0.168227143311049,4,0.132641838444702,0.328451465671136,0.168604678740006,0.370302017144156,0.293329118814224,0.302191836680408
2006,13,IND,TEN,2,0.0633151740127025,0.745746213650116,0.117370562593888,0.0735680497432939,2,0.0634244142265654,0.744889702003909,0.0737657777684714,0.117920106001054,0.461425675531867,0.460519571042779
2006,13,JAX,MIA,3,0.165171033380188,0.137981263016799,0.440618256387555,0.256229447215458,4,0.165323384859652,0.137010768303607,0.257641433439814,0.440024413396928,0.223557738359226,0.217580965069472
2006,13,KC,CLE,2,0.128926197528344,0.538767210484499,0.191662302217775,0.140644289769383,2,0.127543682483415,0.542432890864133,0.139395631471723,0.19062779518073,0.565239166730548,0.56600871776481
2006,13,MIN,CHI,4,0.183286220854916,0.0853658744721319,0.258463490489836,0.472884414183116,3,0.183165724896178,0.0847322516782865,0.475430595767567,0.256671427657969,0.438086221523633,0.442447690170195
2006,13,NYJ,GB,1,0.583822724520288,0.0746007223620697,0.122045513967449,0.219531039150193,1,0.584051998605745,0.0743456962567589,0.21967035992258,0.121931945214916,0.601504440133167,0.60074318263699
2006,13,SD,BUF,4,0.225727083207705,0.0971291028683237,0.257116013266522,0.420027800657449,3,0.225917867403269,0.096489051284603,0.422028555428335,0.255564525883793,0.377950794760138,0.382192532683576
2006,13,SEA,DEN,2,0.114659526780821,0.579864844000649,0.178225867724441,0.127249761494089,2,0.114178130747114,0.58102425560711,0.126838567300119,0.177959046345658,0.584992865000803,0.585021671356847
2006,13,SF,NO,4,0.308019901197568,0.0599556999921505,0.125196740309283,0.506827658500998,3,0.311962035621771,0.0601484862738758,0.502419415469475,0.125470062634878,0.227446483899198,0.217152937023556
2006,13,TB,PIT,1,0.434143775637456,0.0611180477331964,0.12102257735039,0.383715599278958,1,0.437281449268928,0.0609841804055217,0.380989464960681,0.12074490536487,0.102474005719004,0.113305592649623
2006,14,ATL,TB,2,0.142943332664403,0.360552799718509,0.320798891846806,0.175704975770282,2,0.142730356930712,0.357646531721066,0.175943646699623,0.323679464648599,-0.136749767000797,-0.148366237959072
2006,14,BAL,KC,4,0.183731452027511,0.0555772935490814,0.131509573253715,0.629181681169692,3,0.185372441878531,0.0554781494004845,0.628163990850029,0.130985417870956,0.496319991522778,0.492553131121695
2006,14,BUF,NYJ,3,0.187624806054,0.12405986931974,0.375451441722315,0.312863882903946,4,0.187793319182809,0.123350948309396,0.314596998919605,0.374258733588189,-0.0215025314944956,-0.0295674087552589
2006,14,CHI,STL,3,0.163340054256963,0.167139239466322,0.439155485687952,0.230365220588763,4,0.162730671221111,0.165389048326933,0.230493193849672,0.441387086602285,0.326295196683402,0.325646290796746
2006,14,CLE,PIT,1,0.602559272671161,0.0518171908876592,0.0962395825183125,0.249383953922868,1,0.603930982535944,0.0516601916878053,0.248398602695586,0.096010223080665,0.415886234589159,0.419592188216404
2006,14,DEN,SD,1,0.608628774832639,0.0678233564138272,0.113698159911848,0.209849708841686,1,0.609264539054896,0.0674881539785404,0.209818238770821,0.113429068195742,0.607179351878734,0.606560865805169
2006,14,GB,SF,4,0.163813068269821,0.0474484730243152,0.114918269412064,0.6738201892938,3,0.16465097651442,0.047281584144493,0.673634550115527,0.11443288922556,0.465667174571546,0.462633531732566
2006,14,IND,JAX,1,0.547206114010484,0.0629305675569874,0.117650629772439,0.27221268866009,1,0.545690557115287,0.06305573371438,0.273137435921083,0.11811627324925,0.385606163782761,0.385040903301913
2006,14,MIN,DET,1,0.584902251197599,0.057650225216179,0.107677474881779,0.249770048704443,1,0.585198978638823,0.0574703647263928,0.249783456271792,0.107547200362992,0.424991674969377,0.426009873224859
2006,14,NE,MIA,4,0.269317291523216,0.0623139549159618,0.133552428481743,0.534816325079079,3,0.273006811730033,0.0625262404911729,0.53067109745397,0.133795850324824,0.330996833160019,0.322335778052816
2006,14,NO,DAL,4,0.252264240515185,0.119650862255655,0.266205079772411,0.361879817456749,3,0.251960843979423,0.118694296143493,0.363947130208447,0.265397729668637,0.275173317814705,0.279496634642951
2006,14,NYG,CAR,4,0.205256437085487,0.0803980174156478,0.205953878293825,0.50839166720504,3,0.205279593880735,0.0797052106554553,0.511233903631776,0.203781291832034,0.495475229219985,0.49594037841309
2006,14,OAK,CIN,1,0.672225931042689,0.0545441369800804,0.0925820111195829,0.180647920857648,1,0.671769114676597,0.054484039975747,0.181084121419193,0.0926627239284633,0.628228936685341,0.62737776420514
2006,14,PHI,WAS,4,0.215309875085088,0.1095617377685,0.306189045740291,0.368939341406121,3,0.215251361905979,0.109418405584885,0.36865852890728,0.306671703601856,0.230836933689133,0.229495829508903
2006,14,SEA,ARI,3,0.214815460583171,0.147487229555506,0.352285928383817,0.285411381477506,4,0.213993953801383,0.147062739960554,0.284965943423644,0.353977362814419,0.0701736207772311,0.0743997094336573
2006,14,TEN,HOU,2,0.0714137212042897,0.722498078743776,0.124410103030542,0.0816780970213925,2,0.0711879813912423,0.722350856883727,0.0815916427761511,0.12486951894888,0.516853022008501,0.511963806244633
2006,15,CIN,IND,4,0.243026065069889,0.0543179501301809,0.119101492621071,0.583554492178859,3,0.246324533275108,0.0544918657726147,0.57981863114922,0.119364969803057,0.341582134710317,0.334621447452365
2006,15,CLE,BAL,4,0.263836294360642,0.0642856216496901,0.144087853262173,0.527790230727495,3,0.264960831064697,0.064011416312046,0.527433719628106,0.143594032995151,0.306691300306509,0.301799186932461
2006,15,DAL,ATL,3,0.134358054307558,0.28746462016068,0.405029048494097,0.173148277037665,4,0.134184452468185,0.283620593061287,0.173300589241397,0.408894365229132,0.393116711445394,0.401105910377007
2006,15,DEN,ARI,1,0.408780063653481,0.0659378727022741,0.134910726769341,0.390371336874904,1,0.409941072489651,0.0657831079451427,0.389424226553884,0.134851593011322,0.0853780140636827,0.0911920631386968
2006,15,DET,GB,4,0.196074576377783,0.102953870872034,0.305952928663513,0.39501862408667,3,0.196933472854516,0.102317147813814,0.398405578839799,0.302343800491871,0.299342546736302,0.309833554882785
