Year,Game Number,Home Team,Away Team,L_2 Cluster,L_2 Cluster Probability_1,L_2 Cluster Probability_2,L_2 Cluster Probability_3,L_2 Cluster Probability_4,L_2 Cluster Probability_5,L_2 Cluster Probability_6,L_2 Cluster Probability_7,L_2 Cluster Probability_8,L_2 Cluster Probability_9,L_2 Cluster Probability_10,H_1 Cluster,H_1 Cluster Probability_1,H_1 Cluster Probability_2,H_1 Cluster Probability_3,H_1 Cluster Probability_4,H_1 Cluster Probability_5,H_1 Cluster Probability_6,H_1 Cluster Probability_7,H_1 Cluster Probability_8,H_1 Cluster Probability_9,H_1 Cluster Probability_10
1999,1,SF,JAX,4,0.0330134590795296,0.0238623063460508,0.046520601110759,0.198614815122236,0.188728175261572,0.0694101575630515,0.124410840441166,0.148251652511252,0.0983801791087146,0.0688078134556683,3,0.0327589618476853,0.0236360044436858,0.201069511526917,0.0460156056065108,0.0689034518560522,0.122608319682713,0.148300763615592,0.0986431777738544,0.0688301050448509,0.189234098602138
1999,2,ARI,MIA,6,0.0709665907372761,0.0393384533368923,0.168304191850416,0.0634766230619786,0.0888621301184858,0.298096926269765,0.121458940254359,0.0565151235026805,0.0490817857239199,0.0438992351442265,9,0.0707036879380207,0.039172198730478,0.063750883987994,0.165132967007006,0.0440040804133866,0.122783608305156,0.0565278415559388,0.0491917139710664,0.299968648636749,0.0887643694542044
1999,2,ATL,DAL,9,0.0205402178123882,0.0158972039713149,0.0262065898474663,0.0946720333945933,0.057419038287303,0.0335448096467232,0.0459265059799285,0.137577297186497,0.395051724098026,0.17316457977576,8,0.0207100041146519,0.0159895862180708,0.0950541749800608,0.026391520247703,0.178426290717042,0.046224668451739,0.139160084504209,0.38593181939237,0.0338790473345346,0.0582328040396195
1999,2,CLE,TEN,9,0.0238405352815482,0.0180998602001461,0.0311751299613056,0.144429998306342,0.0779094077882182,0.041239200564001,0.0595523540898483,0.222836693271944,0.263135969474281,0.117780851062366,8,0.0235810004544112,0.0178652617457106,0.142841550559321,0.030782437676082,0.117938912001158,0.0587494090652203,0.223892193860845,0.26588374881219,0.0408412020126241,0.077624283812437
1999,2,DEN,KC,5,0.035256819286286,0.0242065838608495,0.0534945559645524,0.127383497228209,0.239956381553477,0.0897928881725076,0.201315717737769,0.0987096553647417,0.0729763459832243,0.0569075548483841,10,0.0357385373259575,0.0244583986482672,0.127716239908055,0.0540943509138689,0.057654516748202,0.201365021888984,0.0986240131805236,0.07360061715894,0.0912560489629117,0.235492255264291
1999,2,GB,DET,4,0.0296657234735626,0.0214184068982426,0.0413897667782619,0.22725620607559,0.148688134088599,0.0595711234811352,0.0997607487546503,0.180210724041532,0.115270080186288,0.0767690862221374,3,0.0295824919301156,0.0213128861814348,0.227826127674067,0.0411751688700618,0.0770211913038881,0.0990581348935765,0.179234413457207,0.115446608984436,0.0595140669913467,0.149828909713866
1999,2,IND,NE,2,0.135403158138849,0.230931953639874,0.104852611919002,0.0719475428822129,0.0763686362323237,0.0899037880539344,0.0804289730008596,0.0706282624733097,0.0693797447725621,0.0701553288870718,2,0.135574677388815,0.232874938376269,0.0716437808785831,0.104970150504764,0.0697038437886741,0.0802511782847897,0.0702473130223104,0.0689995951342196,0.0897189427148377,0.0760155799067378
1999,2,JAX,CAR,1,0.308313990499654,0.0991967808322577,0.169733604042157,0.0524730178154913,0.0614693875268954,0.0972802801351172,0.070335569186878,0.0496408493574363,0.046500014188812,0.0450565064153018,1,0.311238551105689,0.0995873812388382,0.0522340764864021,0.168909935445234,0.0448765744541482,0.0700472127260408,0.0493310090964016,0.0462868992836648,0.096526024923199,0.0609623352403824
1999,2,NO,SF,2,0.15703523756625,0.361168086096877,0.0950744245699991,0.0511990823173323,0.0562243498521272,0.0727919952003522,0.0609061823066872,0.049627108834264,0.0479871021991116,0.0479864310569994,2,0.156552609074318,0.362647264600458,0.0510739559301685,0.0951631897240127,0.0478181006109821,0.0608377077286104,0.0494400537990431,0.0478359174429693,0.0726360049447202,0.0559951961447175
1999,2,NYJ,BUF,5,0.0368805829967207,0.0261606452081233,0.0534015267962619,0.156265452369522,0.215035849303505,0.0831994345163161,0.15767490032512,0.120632335347604,0.0863624098859819,0.064386863250846,10,0.0366872310638635,0.0259935118305898,0.158493304661959,0.0528909960218238,0.064608252671613,0.155297017948489,0.121049000676403,0.0868219608494978,0.0825172753228715,0.21564144895289
1999,2,OAK,MIN,3,0.130460390208794,0.0654800531416817,0.236065185083357,0.0645971987653225,0.0811341913189778,0.159330609872522,0.0991197115100991,0.0596093933907483,0.0539258390715093,0.0502774276369886,4,0.129352897165894,0.0647339432971961,0.0645497672839974,0.237441665792934,0.0500877337693041,0.0996558865728657,0.059363107371377,0.053757163305108,0.160209521830951,0.0808483136103729
1999,2,PIT,BAL,7,0.0490877356298111,0.0309114736717412,0.0875140086727568,0.0817254997861839,0.138607675576176,0.20709974169662,0.233069741422312,0.0688321762211094,0.0560759993164667,0.0470759480068227,6,0.0490031139610197,0.0308453340524663,0.0824897141552575,0.0865204109090092,0.047352451384115,0.235979237814914,0.0690667807087853,0.0564094050704863,0.203690258230204,0.138643293713742
1999,2,SD,CIN,8,0.0318078970818221,0.024021171586384,0.0418753299174445,0.167265385949122,0.104774247611881,0.0559208111699237,0.0813037288540845,0.199117442266169,0.17767128550445,0.116242700058718,7,0.0320442321649371,0.0241297896484413,0.166622714513031,0.0421355179505285,0.117134693267583,0.0817440645164506,0.197241636215627,0.176428514338953,0.0564453231815066,0.106073514202942
1999,2,SEA,CHI,2,0.124503397183174,0.440247549828491,0.0816592844308696,0.0472127120509818,0.0514266788810483,0.0648760944909146,0.0552929909740516,0.0458819385782474,0.0444749594235877,0.044424394158634,2,0.125990270483437,0.428338618591646,0.0484094026334272,0.0834738986005165,0.0455696547968133,0.0566773158458,0.0470047783747117,0.0456102085428859,0.0663179274094526,0.0526079247213095
1999,2,TB,PHI,4,0.026900053981129,0.0195959996610997,0.0374523684977595,0.267794766427301,0.156805202876808,0.0547879586575066,0.096532267421642,0.17563132278821,0.100151221087019,0.0643488386015249,3,0.0266431636036268,0.0193766884585695,0.271419441847801,0.0369771525965649,0.0643840627572663,0.0947393682828408,0.175467271163406,0.100375338112084,0.0542211030052798,0.156396410172561
1999,2,WAS,NYG,10,0.0343311593607346,0.0270590431575237,0.0425074460855951,0.102025573697894,0.0765364595391561,0.0520237766566978,0.0659650255614975,0.121634470310912,0.170107325492065,0.307809720137924,5,0.0342634921785391,0.0269297617801395,0.102003979537954,0.0424040989707952,0.307347927017919,0.0658694027510462,0.122108915417866,0.170179992196399,0.0520469408309933,0.0768454893183484
1999,3,ATL,STL,10,0.0487316328185814,0.0388825886624877,0.0590228024503942,0.113271966745303,0.0937127013942118,0.0699590896470328,0.0843418968075915,0.126309522757725,0.152447454081021,0.213320344635651,5,0.0485402962459968,0.0385971854071716,0.113336034303388,0.0588119720145365,0.213217842335366,0.0842296979272342,0.126687002376218,0.152683559224579,0.0699206283072794,0.093975781858231
1999,3,CHI,OAK,6,0.0868948411886125,0.046689252355223,0.202305347738229,0.067732178074398,0.09050597098365,0.224046337775484,0.117079869299217,0.0612003823185645,0.0541101842779812,0.0494356359886412,9,0.0864337273139457,0.0463632703333465,0.0677739106721221,0.200099677395523,0.0493720234148813,0.117910922807388,0.0610083721704984,0.0540367652269733,0.226821080469512,0.09018025019581
1999,3,CIN,CAR,10,0.0295436560451182,0.0228203393089997,0.0376018998468833,0.112660372712951,0.0770018220530299,0.0476658853728594,0.0636084364203352,0.142177034123859,0.213716319004209,0.253204235111755,5,0.0293106308258175,0.0225802291838983,0.112406810181914,0.0372781597012618,0.25301212018463,0.0631731710125387,0.142945497701025,0.214783099580009,0.0474249299558816,0.0770853516730252
1999,3,CLE,BAL,8,0.0218706872630621,0.0163995588589573,0.0290743043870635,0.177115188441908,0.0807741432369989,0.0392647455602815,0.058882682035751,0.291329099244344,0.195784503394855,0.0895050875767792,7,0.0217861722963439,0.0163018853320074,0.175669425569511,0.0289076330410436,0.0898826568573494,0.0584734215227108,0.292428743628387,0.196226567588022,0.0391747843361707,0.0811487098284545
1999,3,DEN,TB,7,0.0404295846768283,0.0270894228635767,0.0634975941409743,0.113075819403621,0.207833301915184,0.110325172497383,0.222987034390461,0.0902739082438213,0.0693482348332295,0.0551399270349202,6,0.0403973582164639,0.0270504486522,0.114673827638911,0.0630492467867883,0.0556334668005036,0.22018413120834,0.0908344936038475,0.0699868351349776,0.109802243865109,0.208387948092859
1999,3,DET,KC,8,0.0187984798585936,0.0141396959818432,0.0249737462571768,0.173994243064946,0.0714955597319663,0.0338974982731884,0.0514418495431144,0.365373027181669,0.171557156811169,0.074328743296333,7,0.0187623448489254,0.0140814100213161,0.172440571946706,0.0248800827667189,0.0747497149845633,0.0511857305069166,0.366057711672488,0.171970318677307,0.0338813110952021,0.0719908034798562
1999,3,IND,SD,2,0.213758165773551,0.305348071152043,0.105182762066959,0.048912346402998,0.0548424561001078,0.0752672937162205,0.0604056415219369,0.0470204722811727,0.0449399817314348,0.0443228092535758,2,0.218788536045784,0.296655252640251,0.0491457391670694,0.1069199377651,0.0444157426312808,0.0608930427050406,0.047151555784141,0.0450760309620049,0.0759090039284492,0.0550451583708785
1999,3,MIN,GB,3,0.19960367620091,0.0691977847978095,0.293061066751481,0.0513061969248933,0.0627793487718942,0.116705910520848,0.0747480253529692,0.0477435675111544,0.0437101474075547,0.0411442757604858,4,0.213797071601105,0.0711716434729652,0.0511852338649391,0.280791836191225,0.0412839154139469,0.0741795524706177,0.0475903752116662,0.0437290861818184,0.114127485057634,0.0621438005340824
1999,3,NYG,NE,6,0.0675765611555826,0.0412356192347639,0.12445922710614,0.0785061346442408,0.113831686389251,0.236601576412692,0.158957115296117,0.0690005833826672,0.0586778865077374,0.0511536098708079,9,0.0668976417792512,0.0408515603492962,0.0792147648782744,0.1219366302336,0.051278508143213,0.162474237960251,0.0692224844757585,0.0589103083935915,0.234672093979643,0.114541769807121
1999,3,PHI,BUF,10,0.0243443599030053,0.0193136490341515,0.0299920066487537,0.0736209306429337,0.0540816848573847,0.0365882956109418,0.0463719677794308,0.0896741717875267,0.1368877725618,0.489125161174072,5,0.0242877267994084,0.0192148789103952,0.0737306818210195,0.0299123064269169,0.487612922716635,0.0463216175806598,0.090347826596062,0.137610633717662,0.0366050279683537,0.0543563774628877
1999,3,SEA,PIT,10,0.0478058096514401,0.0388596874190286,0.0568551000785811,0.105398764176853,0.0869532434257236,0.0662359705754365,0.0785636189972014,0.11839984401078,0.14852377202893,0.252404189636026,5,0.0475985963876244,0.0385610280475667,0.105428751685794,0.056635871127891,0.252361740565876,0.0784288993797791,0.118807083517724,0.14883994165262,0.066174119357436,0.0871639682776886
1999,3,SF,ARI,8,0.0348727475448529,0.0257854056073762,0.0466793071048401,0.160646305192911,0.113294887000989,0.0625187729219859,0.0897927690279886,0.175183526538285,0.164074066776466,0.127152212284305,7,0.0346552506246861,0.0255664570275589,0.160771333381551,0.0463139959563833,0.127457488623627,0.0891759971686693,0.175577288080528,0.164588400820869,0.0622828207885381,0.113610967527588
1999,3,TEN,JAX,2,0.195419794470886,0.33113755934824,0.101081528939059,0.0486846919240935,0.0543415063869672,0.0735081519678523,0.0596593676525924,0.0468842383196639,0.0449025140650684,0.044380646925578,2,0.194972975228841,0.331895608612863,0.0486312647175275,0.10135698862823,0.0442864251368425,0.0596780533593689,0.0467615935294776,0.0448195338275187,0.0734236727320453,0.0541738842272856
1999,3,WAS,NYJ,1,0.295958379180179,0.153255986668493,0.134678194782323,0.0530248627041516,0.0608267216080692,0.0890921082688381,0.0683666948986702,0.0505471871108438,0.0477371407313978,0.0465127240470345,1,0.301106399481605,0.14949551253468,0.0526569820960505,0.135920103473817,0.0460597807533089,0.0681599868313602,0.0500800830956741,0.0473144690243165,0.088884605303307,0.0603220774058796
1999,4,ARI,DAL,10,0.0458635312750142,0.036921213457503,0.0550901227899533,0.105485457576249,0.0863325095174333,0.0647730951019101,0.0775705407708639,0.118904226668782,0.149935777953146,0.259123524889145,5,0.0456558551089461,0.0366308026563876,0.105526539243682,0.0548638728239651,0.259021631168574,0.0774302095584533,0.119331913116473,0.150274010479393,0.0647087508249337,0.0865564150191923
1999,4,BAL,ATL,1,0.317173701287529,0.0856191327016817,0.193661102646623,0.0490962720486389,0.058452618571779,0.0981617826645164,0.0678372234633804,0.0461530972962711,0.0428432088164256,0.0410018605031545,1,0.324614374111938,0.0854101763092378,0.0485503496240226,0.191551617410135,0.040590600780089,0.0671167552500513,0.0455592249577643,0.0423723288627397,0.0966703057595831,0.0575642669344388
1999,4,BUF,MIA,6,0.0533690272097959,0.031968699321786,0.10589856026101,0.0678256588363857,0.105408387727997,0.321163049606917,0.164377542184568,0.0585982618126986,0.0490908110608683,0.0423000019779728,9,0.0533424498226507,0.0319369388796085,0.0685050512331258,0.104607993688002,0.0426036432559139,0.167908871734625,0.0588800147109556,0.0494372973487759,0.317006192058363,0.105771547267979
1999,4,CAR,WAS,3,0.160938590538355,0.0948277575017062,0.167802288831744,0.0725123001040453,0.0850460771786476,0.127339866134386,0.0973001784905562,0.0685608847652177,0.0639551815603557,0.0617168748949855,4,0.162408581343157,0.09492441800534,0.0722244494652337,0.168752245835153,0.0614263338125466,0.097103609694187,0.0681416308299944,0.0636527525591996,0.126920684398619,0.0844452940565694
1999,4,JAX,PIT,5,0.0307252707898533,0.0216480705025192,0.044891241546611,0.167966846495522,0.268993896534555,0.0706995545023896,0.145472483429398,0.115965280313852,0.0778581893541306,0.0557791665311697,10,0.0308134653779805,0.0216878106340365,0.170699526160613,0.0448075715245563,0.0564219954899955,0.142855291038576,0.116724447349959,0.0787665829691408,0.0706763094497369,0.266547000005407
1999,4,KC,SD,3,0.121413531855107,0.0708083767272908,0.17605461650814,0.0760284238645151,0.0937631334513195,0.155733244720009,0.11178741132909,0.0705107913054215,0.0640315485334655,0.0598689217056415,4,0.121645742249093,0.0704687651656971,0.075888951252637,0.177117459926856,0.059671524074667,0.112038534866296,0.0701740904843896,0.0638198057500233,0.15589667415094,0.0932784520794012
1999,4,NE,CLE,6,0.0717909745198841,0.0437007399444164,0.13086405587308,0.0794355430360996,0.112100303800457,0.22563727791663,0.15204819672656,0.0704315133232479,0.0605190226370706,0.0534723722225538,9,0.0711728728233978,0.0432730001287075,0.0797546494325475,0.1289894913243,0.0534169362524866,0.15445833947293,0.0703484973238604,0.0605164406615486,0.225875407435393,0.112194365144829
1999,4,NO,CHI,2,0.138239308441707,0.305722376931487,0.098309701042029,0.0616574332110941,0.0662775200803319,0.0808360985011748,0.0705410700437791,0.0602452529688316,0.0588513762793922,0.0593198625001737,2,0.138296136248819,0.293994869988386,0.0631293252119048,0.0997487562661676,0.0608446926310085,0.0720776007542445,0.0616643116695286,0.0603228745811279,0.0822632376089192,0.0676581950398942
1999,4,NYJ,DEN,1,0.311938037200434,0.17816503011208,0.12318713982525,0.049485070053506,0.0565112195479044,0.0819322021998599,0.0632064797649362,0.047238217231983,0.0447124346005899,0.0436241694634566,1,0.317070922746954,0.172857116100574,0.0493159265855342,0.124496126134111,0.0433532775473192,0.0632241472386309,0.046972003666319,0.0444753211574422,0.0819905228577302,0.0562446359653851
1999,4,OAK,SEA,1,0.280450706054165,0.213975322685251,0.118677096837419,0.0497673051341152,0.0565954655015193,0.0808369496242555,0.0630611474182855,0.0475673981700717,0.0450816948054449,0.0439869137694735,1,0.27897773943589,0.215993139862479,0.0497155098584057,0.118833466325809,0.0439283827681823,0.0630667777546559,0.0474429648506806,0.0450137833838745,0.0806384816694849,0.0563897540905379
1999,4,PHI,NYG,6,0.0876763382855798,0.0472437013355488,0.19990026156318,0.0688410441970584,0.0917925919852891,0.218815972975978,0.118420249028599,0.0621953387930358,0.054962729497172,0.0501517723385592,9,0.0864353382942964,0.0466712521908237,0.0691388646411601,0.195004304240945,0.0501080324442319,0.12013743800782,0.0621765656542906,0.0549866778153101,0.223341847068223,0.0919996796428992
1999,4,STL,CIN,9,0.0341881550302308,0.0261708456793975,0.0441075499574578,0.143911690197894,0.0973107669437894,0.0571448596377195,0.0789063996508206,0.174929549563872,0.195348332416322,0.147981850922497,8,0.0338455869870282,0.0258447722954479,0.14374287572512,0.0436180573661571,0.148047662516232,0.0781648794423344,0.176083325796502,0.196683781684324,0.0567003891825075,0.0972686690043469
1999,4,TB,MIN,10,0.0412840360210465,0.0325696502675228,0.0506967079871773,0.106597987372554,0.0848423690277787,0.0609245797701497,0.0749351471993463,0.121677999695312,0.156184782956056,0.270286739703056,5,0.041753645664037,0.0328312245616348,0.107379771596437,0.0512636078717414,0.26450969458302,0.0757501225022503,0.122621059812885,0.156081008579612,0.0617643989040428,0.0860454659243393
1999,4,TEN,SF,6,0.0755574896537294,0.0422638872669061,0.169800478023242,0.065262961162099,0.0907030182156797,0.278140044785929,0.123887267645736,0.0583020322721178,0.0506945259860436,0.0453882949885171,9,0.0752032255789688,0.0420006764387003,0.0654459289269547,0.167456594429513,0.0454100240462835,0.125252640062049,0.0582207640333244,0.0507186205722614,0.279789729002107,0.0905017969098382
1999,5,ATL,NO,1,0.411411164104757,0.0886216388841565,0.150412560690321,0.043120991251234,0.0508030069261631,0.0821071756031905,0.0584132975358576,0.0406889286872189,0.0379479409045052,0.0364732954125966,1,0.400060515667599,0.0881735338025393,0.04381157018057,0.156252481185863,0.036945671829317,0.059620644767578,0.0412310900779567,0.0384727490535072,0.0839001503493364,0.0515315930857339
1999,5,BAL,TEN,7,0.0503164721691893,0.0322797830593524,0.0853105343129849,0.0936543084150742,0.155361614727723,0.166509864735119,0.221196928213554,0.0785735462674222,0.0637029172203039,0.0530940308792765,6,0.0500708434813222,0.0321264501923546,0.0945981342787701,0.0841279830856679,0.0533689166248617,0.222516317608368,0.0788598975073209,0.0640673522706145,0.164448217145964,0.155815887804757
1999,5,CHI,MIN,7,0.0514609288360112,0.0327822384915263,0.0893917814623039,0.08499013136163,0.139607295568095,0.196952878088532,0.223409195227832,0.0721957723814218,0.0591677063039646,0.0500420722786831,6,0.0510636742438862,0.0324887815377966,0.0853836514372064,0.0880662117562225,0.0500439268753601,0.227867722842514,0.0720706238696462,0.0591884326580361,0.194371873916335,0.139455100862997
1999,5,CIN,CLE,2,0.129602694237469,0.410594594435742,0.0856775688597623,0.049990961960363,0.0543427042287879,0.0682616514053054,0.0583652420951905,0.048632474623364,0.0472206852467778,0.047311422907238,2,0.131995259845679,0.389363548326782,0.052186967642131,0.0886828819417945,0.0494696534339188,0.0608219712721553,0.0507430862551873,0.0493413343129896,0.0708397761650977,0.0565555208042646
1999,5,DAL,PHI,2,0.133477772390526,0.358933939927833,0.0919931719627373,0.0557927281422208,0.0603342300968925,0.074647191491556,0.0644973794890841,0.0543731288977459,0.0529059681057294,0.0530444894956752,2,0.133289709312922,0.360201181451773,0.0556486671309269,0.0920883830332657,0.0528338666894977,0.0644261746261707,0.0541668001531904,0.0527238801880779,0.0745123737047202,0.0601089637094562
1999,5,DEN,OAK,6,0.0733278763604255,0.0411128396262428,0.161800051916832,0.069000556644638,0.0965071981911123,0.264983944910961,0.131193631976975,0.0614004078601932,0.0532174477982001,0.0474560447144201,9,0.0736350202129285,0.0411558793913098,0.0691146336040513,0.161327970243295,0.0475793742672422,0.131584620143271,0.0612971416153471,0.0532891031450154,0.265103294148587,0.0959129632289519
1999,5,JAX,NYJ,4,0.0270559321529787,0.01986877606472,0.0370922776712699,0.254064058797774,0.12723825899538,0.0524098009813979,0.0851329476718665,0.204839623427674,0.119142116637534,0.0731562075994051,3,0.0271352515592583,0.0199039007899955,0.251737213266528,0.0370740367062223,0.0739942566363452,0.0845077593621782,0.204957890511861,0.120486153699505,0.052504767711393,0.127698769756713
1999,5,MIA,IND,2,0.137192443403629,0.356812151739812,0.0927746947740383,0.0553476092104614,0.0599311681360226,0.0745657469784748,0.0641709294822932,0.0539330076552711,0.0525000825428628,0.0527721660771351,2,0.137264291275217,0.352580825482794,0.0558465982808527,0.093518593471031,0.0532305883577617,0.064763357681214,0.0543680314864383,0.0529637688641597,0.0751070849013764,0.0603568601991542
1999,5,NE,KC,6,0.0638845128682906,0.0380888280469237,0.125519925407275,0.0724928761046225,0.105644801538396,0.276387101328026,0.151362995729847,0.0638229821433805,0.0545800455364563,0.0482159312967818,9,0.0707105689571766,0.041340863009175,0.0731253041427898,0.140141058523743,0.0503939641781296,0.142768467814946,0.0647929082727636,0.0562308845479073,0.258122121427771,0.102373859125598
1999,5,NYG,ARI,9,0.0199926964749687,0.015292500678993,0.0258863286534137,0.109694398189708,0.0612552976626873,0.0337628695344552,0.0476532888032877,0.172690748900161,0.387682472562973,0.126089398539353,8,0.0198591614674459,0.0151555835749012,0.109019024732459,0.0256784398382922,0.126080208498165,0.0472730665772792,0.17412813364596,0.387852028948798,0.0336022421098551,0.061352110606845
1999,5,PIT,BUF,5,0.0309783349133943,0.0217768184565593,0.0451313258173038,0.182468466339151,0.233599764761379,0.0699457591000357,0.137685195588648,0.12901578149244,0.0867824500080715,0.0626161035230178,10,0.0310359043219589,0.0217641085700103,0.182283598793682,0.0450942601293975,0.0629545374811343,0.13694535548564,0.128024760891796,0.0869560875675994,0.0702270060517139,0.234714380707067
1999,5,SD,DET,3,0.128441628768132,0.0624635594190599,0.261498908523188,0.0611146358026532,0.0774686767014688,0.160375008283564,0.0953157942848743,0.0561650402371313,0.0505271129154057,0.0466296350645238,4,0.126580141536596,0.0618034906560653,0.061481241264587,0.259804286787189,0.0467227052104089,0.0965588740322356,0.0562943433083196,0.0506787435983378,0.16232993483273,0.0777462387735302
1999,5,SF,STL,10,0.0309118088247053,0.0242642877982365,0.0384457043000403,0.0946408553283928,0.0701790616559193,0.0472235134257333,0.0601317444510187,0.113561695050323,0.163330126038528,0.357311203127102,5,0.0306602966446933,0.0239989849841166,0.0943865402175541,0.0381210705546398,0.358232683711668,0.0597479744248511,0.113918580482991,0.163761410283005,0.0469868106468947,0.0701856480495863
