Year,Game Number,Home Team,Away Team,L_2 Cluster,L_2 Cluster Probability_1,L_2 Cluster Probability_2,L_2 Cluster Probability_3,L_2 Cluster Probability_4,L_2 Cluster Probability_5,L_2 Cluster Probability_6,L_2 Cluster Probability_7,L_2 Cluster Probability_8,L_2 Cluster Probability_9,H_1 Cluster,H_1 Cluster Probability_1,H_1 Cluster Probability_2,H_1 Cluster Probability_3,H_1 Cluster Probability_4,H_1 Cluster Probability_5,H_1 Cluster Probability_6,H_1 Cluster Probability_7,H_1 Cluster Probability_8,H_1 Cluster Probability_9,L2 silhouette,H1 silhouette
1999,3,CLE,BAL,7,0.0258120658790716,0.0190080896030184,0.248519576779682,0.105105725952224,0.144576198366051,0.0503519897237589,0.293023291199355,0.035870225041266,0.0777328374555727,8,0.0257191808889172,0.0189020477614763,0.248810020872595,0.0501272051789795,0.105516775787378,0.143651130412895,0.0357247464545104,0.293863664712046,0.0776852279312017,-0.00187442846199545,-0.0013864833445594
1999,3,DEN,TB,9,0.048905864375438,0.0317880891170606,0.0819768106872818,0.0638887528204975,0.158498973149898,0.160636034829036,0.109313462432064,0.0836588822570804,0.261333130331644,9,0.0487681210319069,0.031685164888049,0.082524030115925,0.158434927013059,0.0643048710576924,0.160475878624943,0.083051140825689,0.109889233428188,0.260866633014547,0.200695062828142,0.195494152214664
1999,3,DET,KC,7,0.022938870742124,0.0169494946967868,0.232432846651485,0.0901896219783318,0.137625625459306,0.0450547544998801,0.352060276141713,0.0319051199686025,0.0708433898617708,8,0.0228802052760879,0.0168703441398882,0.232428307401007,0.0448959005174186,0.090589956714589,0.136755085997734,0.0318083906963352,0.352884473180339,0.0708873360766012,0.0749573810035083,0.076037171355353
1999,3,IND,SD,2,0.198155524567866,0.368516423348109,0.0479399097640793,0.047069201838706,0.0538411165345717,0.0737020457992011,0.050352462935879,0.0996788845293911,0.0607444306821971,2,0.202683091704881,0.359694612024403,0.0482402796309818,0.0746066831799309,0.0473215004751404,0.0542938543588018,0.101221064675543,0.0506760763690495,0.0612628375812685,0.0578961405090016,0.0301379346499419
1999,3,MIN,GB,1,0.279076920351409,0.0827682564719474,0.0503658177190895,0.0470548745570898,0.0623632139604635,0.112013665246738,0.0553842049649831,0.233701321398895,0.0772717253293844,1,0.298383207384881,0.0840929675775517,0.0496404049448907,0.108768764188777,0.0465249889423388,0.0612429779575121,0.221522847513629,0.0544100591451081,0.0754137823453111,0.0310321824384624,0.0780980724105489
1999,3,NYG,NE,6,0.0801239914940272,0.0470022278671865,0.066306376373296,0.0570399235711794,0.0975050860512733,0.256537014554988,0.0789182681778286,0.169238619623784,0.147328492286436,4,0.0792332224271662,0.0465200457866015,0.0664733755414078,0.25833277278803,0.0570969476546957,0.098370797966394,0.165918056348918,0.0791486490923881,0.148906132394399,0.284779432005623,0.294816102691884
1999,3,PHI,BUF,4,0.0281514277794448,0.0220599658465703,0.143594788216304,0.501636538062888,0.0735138383912351,0.0443169575322612,0.0949038856761265,0.0356599355586756,0.0561626629364953,5,0.0280946924343461,0.0219563039887478,0.14432002136984,0.0442916358875559,0.500358981823751,0.0736086932705963,0.0356144073063789,0.0954527973814923,0.0563024665372915,0.533907729132773,0.530714779682885
1999,3,SEA,PIT,4,0.0544260005253555,0.0438194508955801,0.159364597560116,0.270942009183575,0.10903517592708,0.0778105381505031,0.126931632399258,0.0660288218044124,0.0916417735541202,5,0.0542176013860098,0.0435098239194733,0.159700608480908,0.0777003521329868,0.270944175688772,0.10906533139779,0.0658669216722398,0.127270780136992,0.0917244051848282,0.467558641005569,0.467792620994167
1999,3,SF,ARI,7,0.0403851571982455,0.0293109397020954,0.1868467132441,0.144523658493771,0.161454870332474,0.0780354636245729,0.191242850643234,0.0563924846296889,0.111807862131818,8,0.0401587910848293,0.0290844177758433,0.187376149727007,0.0776250265821876,0.144875689314496,0.161349345631926,0.0560733475503955,0.191747654074569,0.111709578258746,-0.0395184311400175,-0.0397775194141616
1999,3,TEN,JAX,2,0.18243899314107,0.393284502059108,0.0475334115427806,0.0467758280468283,0.0531202886741446,0.0717821616242736,0.0498112928726834,0.0956051577032839,0.0596483643358273,2,0.181605569628098,0.395130084263573,0.0473816941323054,0.0716910681529054,0.0466167194604813,0.0529979626619656,0.0954863074457433,0.0496315727376852,0.0594590215172426,0.143283322418725,0.146314733650836
1999,3,WAS,NYJ,1,0.296100033258977,0.184825185743726,0.0538702985868945,0.0522021675965617,0.0621018765758128,0.090619448323906,0.0572909699637377,0.131174652670812,0.0718153672795716,1,0.30131062740724,0.180829219917531,0.0534863167414798,0.0906108583657915,0.051785646054266,0.0618058915642729,0.131801584076509,0.0568875059955495,0.07148234987736,0.41334230871518,0.428455446717843
1999,4,ARI,DAL,4,0.0522703974097155,0.0416473173670831,0.160728301056109,0.278086320889819,0.108821228544315,0.0763184481654198,0.1272949450239,0.0641329437108697,0.0907000978327691,5,0.0520615848589822,0.041346589413371,0.161087108377849,0.0762047356771223,0.278026404500699,0.108862493807304,0.0639659296717303,0.127655896317542,0.0907892573753995,0.468672707439845,0.468535386767045
1999,4,BAL,ATL,1,0.403538658285989,0.094475755474797,0.0450792185084825,0.0428603008853898,0.0541250824556587,0.0889372289098489,0.0488462093770075,0.157048798046745,0.0650887480560808,1,0.412374047182477,0.0940766271369596,0.0444101282173061,0.0875226325415591,0.0422699686638407,0.0533113763988906,0.154028807686068,0.048052499504081,0.0639539126688183,0.335199578065126,0.341927029364037
1999,4,BUF,MIA,6,0.061603624677571,0.035285891131609,0.0537780298743763,0.045694353920404,0.0829779627845419,0.372265752312574,0.0651382311112479,0.146667712923169,0.136588441264507,4,0.0613718749265239,0.0351408242557876,0.0539461871825365,0.372978006028969,0.0458467044898425,0.0835464216792043,0.144641901129895,0.0652659636348061,0.137262116672435,0.330372783943261,0.329841502686865
1999,4,CAR,WAS,1,0.185731520477399,0.109241787707714,0.0715307755372617,0.068568854496367,0.0846611985788729,0.128776326287925,0.0770304891027819,0.174239756211723,0.100219291599955,1,0.187515828471861,0.109479948097674,0.0711800673476045,0.128484930461863,0.0682416365400908,0.0843223101441655,0.174502495872586,0.0765868790298735,0.0996859040342816,0.0300584741279607,0.0337006760898553
1999,4,JAX,PIT,5,0.0362101190269546,0.0248910599577557,0.0916977801359738,0.0637265164015745,0.262941877660415,0.0967727507436618,0.142856133822918,0.0567329137296295,0.224170848521118,6,0.0362287017973921,0.0248821893170983,0.0924993127305641,0.0959774665246341,0.0642829533229284,0.264806566902412,0.056576025296634,0.14366488148189,0.221081902626447,0.188283816056322,0.190646185977761
1999,4,KC,SD,8,0.143327547301902,0.0812212810828066,0.0718747912917472,0.0666233887907501,0.0901879331524547,0.155042957928629,0.0796369306164653,0.199255872488187,0.112829297347059,7,0.143761693543105,0.0808637808931756,0.0715921401899537,0.155337340261677,0.0663684207204541,0.0899950765326909,0.200335469594352,0.0792606292223481,0.112485449042243,0.176914694687617,0.178165989225842
1999,4,NE,CLE,6,0.0852592374201094,0.0499331663622193,0.0684394724668551,0.0597089880228244,0.0981123048719345,0.238174022480261,0.0805183326740472,0.176378335280601,0.143476140421149,4,0.0845023641366159,0.0494246065488667,0.0683653774660699,0.240560121480939,0.0595871755568536,0.0985057690696292,0.174393501421613,0.0804248650733098,0.144236219246103,0.229380453779459,0.242195791925393
1999,4,NO,CHI,2,0.146359418904106,0.317057540605845,0.0660536258748214,0.0663881708428058,0.0706411401808509,0.0862092020580842,0.0677878427366694,0.1032426330942,0.0762604257026169,2,0.146550533073015,0.305820031546778,0.0676464243860948,0.0878359354138936,0.068043376050821,0.0722410402447037,0.104715024387194,0.0693360579494717,0.0778115769480285,0.537032768662985,0.533225222678035
1999,4,NYJ,DEN,1,0.294344072641761,0.220638865729411,0.0508789685938256,0.0493830071189323,0.0583727829572837,0.084161553494377,0.05399019689716,0.121076948209203,0.0671536043580458,1,0.299258130114635,0.214741173886107,0.05076244880249,0.0845287983941811,0.0492264246071304,0.0583740821004425,0.122074725377815,0.0538730258052879,0.0671611909119108,0.358202345673168,0.378075015111744
1999,4,OAK,SEA,2,0.262784104938261,0.263386817448583,0.050387245292888,0.0489135066834431,0.0575940572219233,0.0819258939430356,0.0533932803038145,0.115645569445704,0.0659695247223484,2,0.26079865993522,0.266553941039434,0.0502592941120653,0.0817917409242368,0.0488015986768773,0.057478809184691,0.115346168139035,0.0532190009449064,0.0657507870435338,-0.248988579573709,-0.246453665431599
1999,4,PHI,NYG,8,0.105480341918372,0.0535354006149882,0.0611190969594956,0.0552158751197752,0.0825640808554099,0.194382776957342,0.0698271286498476,0.265799689435713,0.112075609489056,7,0.103952682157929,0.0528965567876531,0.0611166750151561,0.198336228548439,0.0551427469700931,0.0829693409099712,0.263002595754184,0.0698378727862476,0.112745301070327,0.122343744013158,0.104284877590819
1999,4,STL,CIN,3,0.0393133261399665,0.0296334364628533,0.2192037425261,0.168060003946136,0.138971600791858,0.070195145262794,0.18448178959872,0.0527032271648249,0.0974377281067484,3,0.0389458978177828,0.0292864271336673,0.220729843021135,0.0695822884191311,0.168196589007731,0.138538871906031,0.0522181086473371,0.185437017390452,0.0970649566567336,0.168584288706933,0.170575518507023
1999,4,TB,MIN,4,0.0470968364597743,0.0367079203460715,0.166740771619364,0.291549228683075,0.108734248391289,0.0722617630781043,0.129512457615463,0.0592573761287791,0.0881393976780808,5,0.0476645998502982,0.0370335006204957,0.166841348865007,0.0731886670313141,0.285651881855557,0.109740387110611,0.0600172828694996,0.130544937906545,0.0893173938906725,0.433994692277597,0.426856143248363
1999,4,TEN,SF,8,0.0918890029800097,0.0487888525895506,0.0576335247410176,0.0510067638568152,0.0807064800431387,0.232436382151712,0.0669791817905428,0.254239177367225,0.116320634479988,7,0.0914731709825908,0.0484830996557627,0.0576097667993813,0.235222869616526,0.0509906507030762,0.0809057209299064,0.251973097034808,0.0668869149636469,0.116454709314302,-0.0221085949436122,-0.0357801406239753
1999,5,ATL,NO,1,0.473923293504735,0.0988029946851413,0.0400420994761157,0.0382473159029676,0.0475439665556649,0.0755363463642122,0.043170642989534,0.126186619575014,0.056546720946615,1,0.468415909705115,0.0978376122604436,0.0403833746645384,0.0768225337267258,0.0385411189751533,0.0480766225168598,0.129198566227859,0.0435406551713143,0.0571836067519911,0.439484699107445,0.42856040430028
1999,5,BAL,TEN,6,0.0598089759469081,0.0370251690336073,0.0730137342010142,0.0598850981874393,0.122340146326369,0.236771172328509,0.0917170767174433,0.112943287197606,0.206495340061104,4,0.0596539736396999,0.036945274282791,0.0735745673281351,0.233212517511827,0.0603156633980095,0.123938604584462,0.111835371745894,0.0923507203888616,0.208173307120321,0.0178718814261472,0.00499388038858102
1999,5,CHI,MIN,6,0.0599626988345246,0.0368735970237349,0.0663955838151422,0.0552574946296916,0.107926700913609,0.28155888984675,0.0823147020442937,0.118681576385983,0.191028756506271,4,0.0597355757889824,0.0366888034375485,0.0666354718638757,0.279506031560239,0.0554438506088008,0.108915570470726,0.117592521039862,0.0825455916233561,0.192936583606609,0.1283788755936,0.122535895872055
1999,5,CIN,CLE,2,0.13760432837812,0.412361777373728,0.0539657290090706,0.0538884354358289,0.058486144793522,0.0735098484083878,0.055736866286061,0.0905627700331658,0.0638841002821164,2,0.139915340950941,0.393181153997206,0.0561750947893821,0.0761624240402875,0.0561391202701547,0.0608058340146662,0.0934067186389881,0.0579470511059892,0.0662672621923857,0.547175352149235,0.54984073908301
1999,5,DAL,PHI,2,0.141904296026877,0.363544780253703,0.0600696061713799,0.0600375166092378,0.0647564300649008,0.0801881497448239,0.0619016259100705,0.0972535970775631,0.0703439981414439,2,0.141788785669683,0.364243820467428,0.0599335743544174,0.080196884029589,0.0598722047089808,0.064676881744558,0.0972991273801879,0.0617556097662143,0.0702331118789407,0.577185078374257,0.578366122303836
1999,5,DEN,OAK,6,0.0889796448230424,0.0472456626094875,0.060272124272219,0.0531394249733233,0.0852476786583831,0.239876794052539,0.0703189250211332,0.232515338763958,0.122404406825914,4,0.0893484171371027,0.0472831324666807,0.0602702123071648,0.239712801901007,0.0532132797604269,0.0852642378019719,0.232914998575786,0.0701609105831968,0.121832009466664,0.0697007030264147,0.0702408579351574
1999,5,JAX,NYJ,7,0.0315247853632766,0.022682739423199,0.142423549412288,0.0836707248057394,0.238893100842279,0.0675061979757439,0.252704412546491,0.0455157228111083,0.115078766819875,8,0.0316553303023009,0.0227540507388258,0.144097741963393,0.0674674571672608,0.0846974276168738,0.235505197763713,0.0456098035325894,0.25313018823259,0.115082802682453,0.129230314993239,0.139838943580785
1999,5,MIA,IND,2,0.144414687944523,0.366663400625272,0.0591561072455163,0.0592752649802729,0.0637844149745926,0.0793941548316679,0.060936637769913,0.0969952232961576,0.0693801083320843,2,0.144580458085522,0.362307670817821,0.0596980630447642,0.0800968671089325,0.059813964035327,0.0643802207783587,0.0977080531849378,0.061462936976736,0.0699517659676005,0.525611547844796,0.528604208238401
1999,5,NE,KC,6,0.0767114206222462,0.0437991796502965,0.062096727485933,0.054154755923344,0.0907511483026592,0.281991031939745,0.0734810484888496,0.178670403684361,0.138344283902565,4,0.0851188951961568,0.0475782464580682,0.0638096379754519,0.251252596318164,0.056510719074394,0.0906326609343838,0.198613422045606,0.0743775855166715,0.132106236481104,0.245784834048179,0.15847904614056
1999,5,NYG,ARI,3,0.022726470376118,0.01710693039937,0.425316677050209,0.145289074136153,0.094732570411741,0.0411629161673043,0.163994289125929,0.0305939641701333,0.0590771081630417,3,0.0225989005483379,0.0169736813640876,0.425757491874607,0.0409292878321602,0.145332149581811,0.0942557745717472,0.0304197258995932,0.164763777892775,0.0589692104348804,0.401170580702176,0.400155905227837
1999,5,PIT,BUF,5,0.0358874921638313,0.0246161535074871,0.100474381444193,0.070337042277908,0.26712176595581,0.0934251303778373,0.15506453787706,0.0559022358109976,0.197171260584875,6,0.0360168465552895,0.0246463599259591,0.100720720377529,0.0936067969370889,0.0707867576970402,0.265820307579103,0.0560637716198666,0.154177421601888,0.198161017706235,0.205861611441373,0.201103929039522
1999,5,SD,DET,8,0.158873319122693,0.0724316938621423,0.0571071884504186,0.0522308095151017,0.0734666578237428,0.146444165671906,0.0639713106881953,0.280557823642956,0.0949170312228453,7,0.156225220870602,0.0715070789347006,0.0571208723338061,0.148185354884497,0.0521922907326077,0.0737534669140397,0.281717381748291,0.0639901240281357,0.0953082095533203,0.329393573393351,0.33985162961846
1999,5,SF,STL,4,0.0350841055636192,0.0271824413609329,0.170075547968034,0.383697164366124,0.0931729541590249,0.0561815087292207,0.118334397386912,0.0448990403415667,0.071372840124566,5,0.0348221868419715,0.026906288338585,0.170483671015573,0.0558634047156611,0.384655236226689,0.0929054719692577,0.0446022189111412,0.118552277294214,0.0712092446869088,0.445538237332378,0.442744767704734
1999,5,TB,GB,8,0.120110669683027,0.0634123742145546,0.0712579425197083,0.0661310049191399,0.0918234422475959,0.173209113627457,0.0796468690133764,0.217000246648603,0.117408337126538,7,0.124491237771039,0.0651061852284481,0.0711850382863585,0.169310673602941,0.0664197665872238,0.0910512770523011,0.217973594875485,0.0791413471161178,0.115320879480086,0.132676583403181,0.154962999898991
