game_id,home_wp,game_seconds_remaining
2023_01_ARI_WAS,0.453738212585449,0
2023_01_ARI_WAS,0.460379064083099,30
2023_01_ARI_WAS,0.444012522697449,65
2023_01_ARI_WAS,0.427426636219025,104
2023_01_ARI_WAS,0.445463418960571,108
2023_01_ARI_WAS,0.415553331375122,146
2023_01_ARI_WAS,0.433468461036682,184
2023_01_ARI_WAS,0.46915602684021,189
2023_01_ARI_WAS,0.503840297460556,232
2023_01_ARI_WAS,0.482290267944336,241
2023_01_ARI_WAS,0.465196311473846,272
2023_01_ARI_WAS,0.459911227226257,309
2023_01_ARI_WAS,0.495820105075836,348
2023_01_ARI_WAS,0.480152130126953,352
2023_01_ARI_WAS,0.445713937282562,392
2023_01_ARI_WAS,0.432812541723251,435
2023_01_ARI_WAS,0.471498191356659,445
2023_01_ARI_WAS,0.453738212585449,469
2023_01_ARI_WAS,0.453906893730164,500
2023_01_ARI_WAS,0.445418894290924,530
2023_01_ARI_WAS,0.412779688835144,553
2023_01_ARI_WAS,0.438685655593872,592
2023_01_ARI_WAS,0.329298734664917,598
2023_01_ARI_WAS,0.32204657793045,638
2023_01_ARI_WAS,0.303958791899162,645
2023_01_ARI_WAS,0.290494561195373,675
2023_01_ARI_WAS,0.336999624967575,719
2023_01_ARI_WAS,0.314306139945984,764
2023_01_ARI_WAS,0.38281700015068,797
2023_01_ARI_WAS,0.369587421417236,802
2023_01_ARI_WAS,0.341020107269287,840
2023_01_ARI_WAS,0.313075959682465,844
2023_01_ARI_WAS,0.345241963863373,847
2023_01_ARI_WAS,0.372231006622314,883
2023_01_ARI_WAS,0.383943438529968,900
2023_01_ARI_WAS,0.341576337814331,906
2023_01_ARI_WAS,0.466074675321579,914
2023_01_ARI_WAS,0.456185847520828,952
2023_01_ARI_WAS,0.418897360563278,986
2023_01_ARI_WAS,0.383763462305069,989
2023_01_ARI_WAS,0.398804724216461,994
2023_01_ARI_WAS,0.398931443691254,1031
2023_01_ARI_WAS,0.37350058555603,1065
2023_01_ARI_WAS,0.383069813251495,1109
2023_01_ARI_WAS,0.383186280727386,1153
2023_01_ARI_WAS,0.339456260204315,1190
2023_01_ARI_WAS,0.353546917438507,1224
2023_01_ARI_WAS,0.313157379627228,1265
2023_01_ARI_WAS,0.457120180130005,1269
2023_01_ARI_WAS,0.453498631715774,1306
2023_01_ARI_WAS,0.43705889582634,1337
2023_01_ARI_WAS,0.431448936462402,1378
2023_01_ARI_WAS,0.390951752662659,1416
2023_01_ARI_WAS,0.349677741527557,1423
2023_01_ARI_WAS,0.339456260204315,1451
2023_01_ARI_WAS,0.353546917438507,1489
2023_01_ARI_WAS,0.384455919265747,1494
2023_01_ARI_WAS,0.448909521102905,1526
2023_01_ARI_WAS,0.453718930482864,1533
2023_01_ARI_WAS,0.459276705980301,1573
2023_01_ARI_WAS,0.481077343225479,1607
2023_01_ARI_WAS,0.507830023765564,1644
2023_01_ARI_WAS,0.482926279306412,1680
2023_01_ARI_WAS,0.457310229539871,1685
2023_01_ARI_WAS,0.429318517446518,1694
2023_01_ARI_WAS,0.438762068748474,1699
2023_01_ARI_WAS,0.426548361778259,1711
2023_01_ARI_WAS,0.406620502471924,1731
2023_01_ARI_WAS,0.424430191516876,1735
2023_01_ARI_WAS,0.450902223587036,1738
2023_01_ARI_WAS,0.694513287309223,1745
2023_01_ARI_WAS,0.700744986534119,1751
2023_01_ARI_WAS,0.673652201890945,1770
2023_01_ARI_WAS,0.709413200616837,1775
2023_01_ARI_WAS,0.705915600061417,1781
2023_01_ARI_WAS,0.721867114305496,1786
2023_01_ARI_WAS,0.635311961174011,1792
2023_01_ARI_WAS,0.650691479444504,1797
2023_01_ARI_WAS,0.589616775512695,1800
2023_01_ARI_WAS,0.610701501369476,1831
2023_01_ARI_WAS,0.611360549926758,1854
2023_01_ARI_WAS,0.658902108669281,1891
2023_01_ARI_WAS,0.665095090866089,1928
2023_01_ARI_WAS,0.642684996128082,1931
2023_01_ARI_WAS,0.674142122268677,1961
2023_01_ARI_WAS,0.712819635868072,1999
2023_01_ARI_WAS,0.699913084506989,2042
2023_01_ARI_WAS,0.667484819889069,2084
2023_01_ARI_WAS,0.623882234096527,2088
2023_01_ARI_WAS,0.686309367418289,2091
2023_01_ARI_WAS,0.682936429977417,2121
2023_01_ARI_WAS,0.665327668190002,2156
2023_01_ARI_WAS,0.67632058262825,2191
2023_01_ARI_WAS,0.650893360376358,2223
2023_01_ARI_WAS,0.675476551055908,2259
2023_01_ARI_WAS,0.73849430680275,2303
2023_01_ARI_WAS,0.744566231966019,2328
2023_01_ARI_WAS,0.760229527950287,2365
2023_01_ARI_WAS,0.759227931499481,2378
2023_01_ARI_WAS,0.798312842845917,2416
2023_01_ARI_WAS,0.794502019882202,2457
2023_01_ARI_WAS,0.782520115375519,2474
2023_01_ARI_WAS,0.758884429931641,2512
2023_01_ARI_WAS,0.729503273963928,2517
2023_01_ARI_WAS,0.713249742984772,2526
2023_01_ARI_WAS,0.746136128902435,2553
2023_01_ARI_WAS,0.766025111079216,2558
2023_01_ARI_WAS,0.78727875649929,2561
2023_01_ARI_WAS,0.808356195688248,2601
2023_01_ARI_WAS,0.818295896053314,2612
2023_01_ARI_WAS,0.787061870098114,2647
2023_01_ARI_WAS,0.759577214717865,2691
2023_01_ARI_WAS,0.630201667547226,2698
2023_01_ARI_WAS,0.611904859542847,2700
2023_01_ARI_WAS,0.590004622936249,2731
2023_01_ARI_WAS,0.563659936189651,2782
2023_01_ARI_WAS,0.55329903960228,2840
2023_01_ARI_WAS,0.577601790428162,2844
2023_01_ARI_WAS,0.598419845104218,2886
2023_01_ARI_WAS,0.460406818220323,2892
2023_01_ARI_WAS,0.417273104190826,2926
2023_01_ARI_WAS,0.377499759197235,2966
2023_01_ARI_WAS,0.332242459058762,3005
